Version,Relative path,LOC,LOC added,Avg LOC added,Max LOC added,Churn,Avg churn,Max churn,Avg chg set,Max chg set,Num. of authors,Num. of revs.,Buggy
0.10.1,storm-core/src/jvm/org/apache/storm/topology/IBasicOutputCollector.java,29,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/topology/IComponent.java,44,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/topology/IRichBolt.java,29,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/topology/IRichSpout.java,29,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/topology/IRichStateSpout.java,25,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/topology/IStatefulBolt.java,48,54,18,18,51,17,17,19,49,3,3,no
0.10.1,storm-core/src/jvm/org/apache/storm/topology/IStatefulComponent.java,56,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/topology/IStatefulWindowedBolt.java,26,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/topology/IWindowedBolt.java,40,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/topology/InputDeclarer.java,184,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/topology/OutputFieldsDeclarer.java,32,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/topology/OutputFieldsGetter.java,53,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/topology/ReportedFailedException.java,36,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/topology/ResourceDeclarer.java,28,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/topology/SpoutDeclarer.java,22,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/topology/StatefulBoltExecutor.java,193,55,14,18,42,11,14,15,49,3,4,no
0.10.1,storm-core/src/jvm/org/apache/storm/topology/StatefulWindowedBoltExecutor.java,372,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/topology/TopologyBuilder.java,580,144,48,48,144,48,48,19,49,3,3,no
0.10.1,storm-core/src/jvm/org/apache/storm/topology/WindowedBoltExecutor.java,337,0,0,0,0,0,0,0,0,0,0,yes
0.10.1,storm-core/src/jvm/org/apache/storm/topology/base/BaseBasicBolt.java,33,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/topology/base/BaseBatchBolt.java,24,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/topology/base/BaseComponent.java,28,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/topology/base/BaseOpaquePartitionedTransactionalSpout.java,25,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/topology/base/BasePartitionedTransactionalSpout.java,25,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/topology/base/BaseRichBolt.java,26,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/topology/base/BaseRichSpout.java,46,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/topology/base/BaseStatefulBolt.java,64,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/topology/base/BaseStatefulWindowedBolt.java,150,0,0,0,0,0,0,0,0,0,0,yes
0.10.1,storm-core/src/jvm/org/apache/storm/topology/base/BaseTransactionalBolt.java,24,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/topology/base/BaseTransactionalSpout.java,24,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/topology/base/BaseWindowedBolt.java,211,0,0,0,0,0,0,0,0,0,0,yes
0.10.1,storm-core/src/jvm/org/apache/storm/transactional/ICommitter.java,26,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/transactional/ICommitterTransactionalSpout.java,31,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/transactional/ITransactionalSpout.java,94,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/transactional/TransactionAttempt.java,61,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/transactional/TransactionalSpoutBatchExecutor.java,96,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/transactional/TransactionalSpoutCoordinator.java,217,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/transactional/TransactionalTopologyBuilder.java,521,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/transactional/partitioned/IOpaquePartitionedTransactionalSpout.java,56,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/transactional/partitioned/IPartitionedTransactionalSpout.java,69,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/transactional/partitioned/OpaquePartitionedTransactionalSpoutExecutor.java,160,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/transactional/partitioned/PartitionedTransactionalSpoutExecutor.java,142,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/transactional/state/RotatingTransactionalState.java,149,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/transactional/state/TestTransactionalState.java,47,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/transactional/state/TransactionalState.java,173,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/JoinType.java,30,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/Stream.java,857,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/TridentState.java,59,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/TridentTopology.java,912,0,0,0,0,0,0,0,0,0,0,yes
0.10.1,storm-core/src/jvm/org/apache/storm/trident/drpc/ReturnResultsReducer.java,121,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/fluent/ChainedAggregatorDeclarer.java,183,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/fluent/ChainedFullAggregatorDeclarer.java,32,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/fluent/ChainedPartitionAggregatorDeclarer.java,32,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/fluent/GlobalAggregationScheme.java,26,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/fluent/GroupedStream.java,174,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/fluent/IAggregatableStream.java,31,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/fluent/IChainedAggregatorDeclarer.java,24,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/fluent/UniqueIdGen.java,38,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/graph/GraphGrouper.java,119,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/graph/Group.java,104,0,0,0,0,0,0,0,0,0,0,yes
0.10.1,storm-core/src/jvm/org/apache/storm/trident/operation/Aggregator.java,26,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/operation/Assembly.java,45,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/operation/BaseAggregator.java,23,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/operation/BaseFilter.java,23,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/operation/BaseFunction.java,23,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/operation/BaseMultiReducer.java,33,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/operation/BaseOperation.java,47,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/operation/CombinerAggregator.java,29,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/operation/Consumer.java,35,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/operation/DefaultResourceDeclarer.java,66,0,0,0,0,0,0,0,0,0,0,yes
0.10.1,storm-core/src/jvm/org/apache/storm/trident/operation/EachOperation.java,22,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/operation/Filter.java,48,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/operation/FlatMapFunction.java,37,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/operation/Function.java,92,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/operation/GroupedMultiReducer.java,31,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/operation/ITridentResource.java,32,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/operation/MapFunction.java,36,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/operation/MultiReducer.java,31,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/operation/Operation.java,46,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/operation/ReducerAggregator.java,26,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/operation/TridentCollector.java,52,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/operation/TridentMultiReducerContext.java,36,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/operation/TridentOperationContext.java,65,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/operation/builtin/ComparisonAggregator.java,91,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/operation/builtin/Count.java,41,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/operation/builtin/Debug.java,48,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/operation/builtin/Equals.java,38,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/operation/builtin/FilterNull.java,35,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/operation/builtin/FirstN.java,130,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/operation/builtin/MapGet.java,38,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/operation/builtin/Max.java,37,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/operation/builtin/MaxWithComparator.java,51,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/operation/builtin/Min.java,36,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/operation/builtin/MinWithComparator.java,51,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/operation/builtin/Negate.java,76,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/operation/builtin/SnapshotGet.java,44,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/operation/builtin/Sum.java,42,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/operation/builtin/TupleCollectionGet.java,46,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/operation/impl/CaptureCollector.java,42,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/operation/impl/ChainedAggregatorImpl.java,113,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/operation/impl/ChainedResult.java,53,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/operation/impl/CombinerAggStateUpdater.java,56,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/operation/impl/CombinerAggregatorCombineImpl.java,61,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/operation/impl/CombinerAggregatorInitImpl.java,49,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/operation/impl/ConsumerExecutor.java,38,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/operation/impl/FilterExecutor.java,53,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/operation/impl/FlatMapFunctionExecutor.java,43,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/operation/impl/GlobalBatchToPartition.java,29,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/operation/impl/GroupCollector.java,48,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/operation/impl/GroupedAggregator.java,96,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/operation/impl/GroupedMultiReducerExecutor.java,95,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/operation/impl/IdentityMultiReducer.java,51,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/operation/impl/IndexHashBatchToPartition.java,29,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/operation/impl/JoinerMultiReducer.java,159,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/operation/impl/MapFunctionExecutor.java,41,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/operation/impl/ReducerAggStateUpdater.java,53,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/operation/impl/ReducerAggregatorImpl.java,56,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/operation/impl/Result.java,27,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/operation/impl/SingleEmitAggregator.java,95,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/operation/impl/TrueFilter.java,40,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/partition/GlobalGrouping.java,42,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/partition/IdentityGrouping.java,59,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/partition/IndexHashGrouping.java,55,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/planner/BridgeReceiver.java,38,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/planner/Node.java,66,0,0,0,0,0,0,0,0,0,0,yes
0.10.1,storm-core/src/jvm/org/apache/storm/trident/planner/NodeStateInfo.java,31,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/planner/PartitionNode.java,50,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/planner/ProcessorContext.java,29,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/planner/ProcessorNode.java,33,0,0,0,0,0,0,0,0,0,0,yes
0.10.1,storm-core/src/jvm/org/apache/storm/trident/planner/SpoutNode.java,39,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/planner/SubtopologyBolt.java,217,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/planner/TridentProcessor.java,40,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/planner/TupleReceiver.java,27,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/planner/processor/AggregateProcessor.java,84,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/planner/processor/AppendCollector.java,62,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/planner/processor/EachProcessor.java,80,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/planner/processor/FreshCollector.java,59,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/planner/processor/MapProcessor.java,87,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/planner/processor/MultiReducerProcessor.java,93,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/planner/processor/PartitionPersistProcessor.java,107,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/planner/processor/ProjectedProcessor.java,73,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/planner/processor/StateQueryProcessor.java,107,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/planner/processor/TridentContext.java,76,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/spout/BatchSpoutExecutor.java,92,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/spout/IBatchID.java,24,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/spout/IBatchSpout.java,33,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/spout/ICommitterTridentSpout.java,31,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/spout/IOpaquePartitionedTridentSpout.java,63,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/spout/IPartitionedTridentSpout.java,77,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/spout/ISpoutPartition.java,25,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/spout/ITridentDataSource.java,26,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/spout/ITridentSpout.java,125,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/spout/OpaquePartitionedTridentSpoutExecutor.java,201,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/spout/PartitionedTridentSpoutExecutor.java,171,0,0,0,0,0,0,0,0,0,0,yes
0.10.1,storm-core/src/jvm/org/apache/storm/trident/spout/RichSpoutBatchExecutor.java,204,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/spout/RichSpoutBatchId.java,49,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/spout/RichSpoutBatchIdSerializer.java,38,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/spout/RichSpoutBatchTriggerer.java,182,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/spout/TridentSpoutCoordinator.java,94,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/spout/TridentSpoutExecutor.java,138,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/state/BaseQueryFunction.java,25,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/state/BaseStateUpdater.java,25,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/state/CombinerValueUpdater.java,36,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/state/ITupleCollection.java,26,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/state/JSONNonTransactionalSerializer.java,44,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/state/JSONOpaqueSerializer.java,52,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/state/JSONTransactionalSerializer.java,50,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/state/OpaqueValue.java,75,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/state/QueryFunction.java,28,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/state/ReadOnlyState.java,31,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/state/ReducerValueUpdater.java,41,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/state/Serializer.java,26,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/state/State.java,39,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/state/StateFactory.java,26,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/state/StateSpec.java,30,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/state/StateType.java,25,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/state/StateUpdater.java,33,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/state/TransactionalValue.java,44,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/state/ValueUpdater.java,23,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/state/map/CachedBatchReadsMap.java,80,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/state/map/CachedMap.java,78,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/state/map/IBackingMap.java,26,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/state/map/MapCombinerAggStateUpdater.java,84,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/state/map/MapReducerAggStateUpdater.java,91,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/state/map/MapState.java,26,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/state/map/MicroBatchIBackingMap.java,85,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/state/map/NonTransactionalMap.java,67,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/state/map/OpaqueMap.java,124,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/state/map/ReadOnlyMapState.java,26,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/state/map/RemovableMapState.java,25,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/state/map/SnapshottableMap.java,76,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/state/map/TransactionalMap.java,109,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/state/snapshot/ReadOnlySnapshottable.java,24,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/state/snapshot/Snapshottable.java,27,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/testing/CountAsAggregator.java,47,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/testing/FeederBatchSpout.java,185,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/testing/FeederCommitterBatchSpout.java,96,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/testing/FixedBatchSpout.java,97,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/testing/IFeeder.java,23,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/testing/LRUMemoryMapState.java,154,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/testing/MemoryBackingMap.java,47,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/testing/MemoryMapState.java,176,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/testing/Split.java,36,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/testing/StringLength.java,32,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/testing/TrueFilter.java,30,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/testing/TuplifyArgs.java,37,0,0,0,0,0,0,0,0,0,0,no
0.10.1,storm-core/src/jvm/org/apache/storm/trident/topology/BatchInfo.java,33,0,0,0,0,0,0,0,0,0,0,no
